entrez	symbol	pubmed_id	type	organ_system	primary_site	cancer_type	method	coding_status	cgc_annotation	vogelstein_annotation	saito_annotation	NCG_oncogene	NCG_tsg
6774	STAT3	24700472	WES	Endocrine	adrenal_gland	adrenocortical_adenoma	"MutSig, Recurrence-based"	coding	oncogene			1	0
6774	STAT3	14993899	"Canonical Cancer Driver"	Multiple	multiple		-	NA	oncogene			1	0
6774	STAT3	26192917	"WES-Gene Panel"	"Hematologic and lymphatic"	blood	natural_killer/T_cell_lymphoma	MuSiC	coding	oncogene			1	0
6774	STAT3	26437031	"WGS-WES-Gene Panel"	"Hematologic and lymphatic"	blood	T-cell_leukemia/lymphoma	MutSig	coding	oncogene			1	0
6774	STAT3	22343534	WES	"Hematologic and lymphatic"	blood	diffuse_large_B-cell_lymphoma	MutSig	coding	oncogene			1	0
6774	STAT3	24362818	WGS-WES	"Hematologic and lymphatic"	blood	follicular_lymphoma	Recurrence-based	coding	oncogene			1	0
6775	STAT4	21499247	WES	Skin	skin	melanoma	Paper-specific	coding					
6777	STAT5B	26192916	WGS-WES	"Hematologic and lymphatic"	blood	cutaneous_T_cell_lymphoma	MuSiC	coding	"oncogene, TSG, fusion"			0	0
6777	STAT5B	14993899	"Canonical Cancer Driver"	Multiple	multiple		-	NA	"oncogene, TSG, fusion"			0	0
6777	STAT5B	26192917	"WES-Gene Panel"	"Hematologic and lymphatic"	blood	natural_killer/T_cell_lymphoma	MuSiC	coding	"oncogene, TSG, fusion"			0	0
6777	STAT5B	29489755	Pan-cancer	Multiple	multiple	pan-cancer_paediatric	"GRIN, MutSig"	coding	"oncogene, TSG, fusion"			0	0
6778	STAT6	14993899	"Canonical Cancer Driver"	Multiple	multiple		-	NA	"oncogene, fusion"			1	0
6778	STAT6	28064239	WES	"Hematologic and lymphatic"	blood	follicular_lymphoma	MuSiC	coding	"oncogene, fusion"			1	0
6778	STAT6	22343534	WES	"Hematologic and lymphatic"	blood	diffuse_large_B-cell_lymphoma	MutSig	coding	"oncogene, fusion"			1	0
6778	STAT6	27311963	WGS-WES	Multiple	multiple	pan-cancer_adult	OncodriveFML	coding	"oncogene, fusion"			1	0
6778	STAT6	24362818	WGS-WES	"Hematologic and lymphatic"	blood	follicular_lymphoma	Recurrence-based	coding	"oncogene, fusion"			1	0
6781	STC1	21499247	WES	Skin	skin	melanoma	Paper-specific	coding					
6786	STIM1	27158780	WES	Thoracic	lung	lung_cancer_(all_histologies)	MutSig	coding					
6789	STK4	27311963	WGS-WES	Multiple	multiple	pan-cancer_adult	OncodriveFML	coding					
6790	AURKA	26939876	"Gene Panel"	Gynecologic	breast	triple_negative_breast_cancer	"Recurrence-based, Paper-specific"	coding					
6794	STK11	29625053	Pan-cancer	Multiple	multiple	pan-cancer_adult	PanSoftWare	coding	TSG	TSG	TSG	0	1
6794	STK11	27158780	WES	Thoracic	lung	lung_cancer_(all_histologies)	MutSig	coding	TSG	TSG	TSG	0	1
6794	STK11	25079552	WES	Thoracic	lung	lung_adenocarcinoma	MutSig	coding	TSG	TSG	TSG	0	1
6794	STK11	18948947	"Gene Panel"	Thoracic	lung	lung_adenocarcinoma	MuSiC	coding	TSG	TSG	TSG	0	1
6794	STK11	28297679	WES	"Developmental gastrointestinal"	hepatobiliary	cholangiocarcinoma	MutSig	coding	TSG	TSG	TSG	0	1
6794	STK11	30718927	WGS-WES	"Core gastrointestinal"	esophagus	esophageal_adenocarcinoma	"dNdScv, ActiveDriverWGS, MutSig2CV, OncodriveFM, OncodriveClust, eDriver, eDriver3D"	coding	TSG	TSG	TSG	0	1
6794	STK11	14993899	"Canonical Cancer Driver"	Multiple	multiple		-	NA	TSG	TSG	TSG	0	1
6794	STK11	22980975	WES	Thoracic	lung	lung_adenocarcinoma	InVEx	coding	TSG	TSG	TSG	0	1
6794	STK11	28667006	"WGS-WES-Gene Panel"	"Developmental gastrointestinal"	hepatobiliary	cholangiocarcinoma	"MutSigCV, IntOGen"	coding	TSG	TSG	TSG	0	1
6794	STK11	28362259	WGS	Multiple	multiple	pan-cancer_adult	ncdDetect	noncoding	TSG	TSG	TSG	0	1
6794	STK11	27687306	WES	Thoracic	lung	lung_adenocarcinoma	InVEx	coding	TSG	TSG	TSG	0	1
6794	STK11	24132290	Pan-cancer	Multiple	multiple	pan-cancer_adult	MuSiC	coding	TSG	TSG	TSG	0	1
6794	STK11	24390350	Pan-cancer	Multiple	multiple	pan-cancer_adult	MutSig	coding	TSG	TSG	TSG	0	1
6794	STK11	25501392	Pan-cancer	Multiple	multiple	pan-cancer_adult	HOTNET2	coding	TSG	TSG	TSG	0	1
6794	STK11	22327622	"Gene Panel"	Thoracic	lung	non-small_cell_lung_cancer	Recurrence-based	coding	TSG	TSG	TSG	0	1
6794	STK11	27311963	WGS	Multiple	multiple	pan-cancer_adult	OncodriveFML	noncoding	TSG	TSG	TSG	0	1
6794	STK11	27311963	WGS-WES	Multiple	multiple	pan-cancer_adult	OncodriveFML	coding	TSG	TSG	TSG	0	1
6794	STK11	27135926	WGS	Gynecologic	breast	breast_cancer	Paper-specific	coding	TSG	TSG	TSG	0	1
6794	STK11	24390348	WES	Gynecologic	cervix	cervical_cancer_(all_histologies)	MutSig	coding	TSG	TSG	TSG	0	1
6794	STK11	32494066	"Canonical Cancer Driver"	Multiple	multiple			NA	TSG	TSG	TSG	0	1
6794	STK11	32024818	WGS	Multiple	multiple	pan-cancer_adult	DriverPower	noncoding	TSG	TSG	TSG	0	1
6794	STK11	22722201	WES	Gynecologic	breast	breast_cancer	Greenman-based	coding	TSG	TSG	TSG	0	1
6794	STK11	23539594	"Canonical Cancer Driver"	Multiple	multiple		-	NA	TSG	TSG	TSG	0	1
6794	STK11	26099045	WGS	Gynecologic	breast	breast_cancer	"Recurrence-based, Literature-based"	coding	TSG	TSG	TSG	0	1
6794	STK11	25301631	WES	Thoracic	lung	lung_adenocarcinoma	Literature-based	coding	TSG	TSG	TSG	0	1
6812	STXBP1	27311963	WGS-WES	Multiple	multiple	pan-cancer_adult	OncodriveFML	coding					
6820	SULT2B1	27311963	WGS	Multiple	multiple	pan-cancer_adult	OncodriveFML	noncoding					
6846	XCL2	28362259	WGS	Multiple	multiple	pan-cancer_adult	ncdDetect	noncoding					
6850	SYK	20601955	"Gene Panel"	"Soft tissue"	soft_tissue	soft_tissue_sarcoma	Recurrence-based	coding	"oncogene, fusion"			1	0
6850	SYK	14993899	"Canonical Cancer Driver"	Multiple	multiple		-	NA	"oncogene, fusion"			1	0
6850	SYK	22343534	WES	"Hematologic and lymphatic"	blood	diffuse_large_B-cell_lymphoma	MutSig	coding	"oncogene, fusion"			1	0
6850	SYK	24755198	"WES-Gene Panel"	Skin	skin	melanoma	Recurrence-based	coding	"oncogene, fusion"			1	0
6854	SYN2	22343534	WES	"Hematologic and lymphatic"	blood	diffuse_large_B-cell_lymphoma	MutSig	coding					
6860	SYT4	21499247	WES	Skin	skin	melanoma	Paper-specific	coding					
6867	TACC1	22817889	WES	Skin	skin	melanoma	InVEx	coding					
6872	TAF1	29625053	Pan-cancer	Multiple	multiple	pan-cancer_adult	PanSoftWare	coding					
6872	TAF1	29622464	WES	Gynecologic	"pan-gynecological and breast"	"pan-gynecological and breast"	"MutSigCV, 20/20"	coding					
6872	TAF1	23636398	WES	Gynecologic	uterus	endometrial_cancer	MuSiC	coding					
6872	TAF1	24132290	Pan-cancer	Multiple	multiple	pan-cancer_adult	MuSiC	coding					
6872	TAF1	28485815	WES	Gynecologic	uterus	clear_cell_endometrial_cancer	Recurrence-based	coding					
6874	TAF4	27311963	WGS-WES	Multiple	multiple	pan-cancer_adult	OncodriveFML	coding					
6882	TAF11	28362259	WGS	Multiple	multiple	pan-cancer_adult	ncdDetect	noncoding					
6882	TAF11	27311963	WGS	Multiple	multiple	pan-cancer_adult	OncodriveFML	noncoding					
6882	TAF11	28988769	WES	Urologic	bladder	bladder_cancer	MutSig	coding					
6886	TAL1	14993899	"Canonical Cancer Driver"	Multiple	multiple		-	NA	"oncogene, fusion"			1	0
6886	TAL1	29489755	Pan-cancer	Multiple	multiple	pan-cancer_paediatric	"GRIN, MutSig"	coding	"oncogene, fusion"			1	0
6887	TAL2	14993899	"Canonical Cancer Driver"	Multiple	multiple		-	NA	"oncogene, fusion"			1	0
6887	TAL2	29489755	Pan-cancer	Multiple	multiple	pan-cancer_paediatric	"GRIN, MutSig"	coding	"oncogene, fusion"			1	0
6890	TAP1	24390350	Pan-cancer	Multiple	multiple	pan-cancer_adult	MutSig	coding					
6904	TBCD	27311963	WGS-WES	Multiple	multiple	pan-cancer_adult	OncodriveFML	coding					
6908	TBP	27064257	WGS	"Developmental gastrointestinal"	hepatobiliary	"hepatocellular_carcinoma, cholangiocarcinoma"	Literature-based	coding					
6908	TBP	26790612	WES	"Head and neck"	head_and_neck	squamous_head_and_neck_cancer	MuSiC	coding					
6921	ELOC	29625053	Pan-cancer	Multiple	multiple	pan-cancer_adult	PanSoftWare	coding					
6921	ELOC	23792563	WES	Urologic	kidney	clear_cell_renal_cancer	MutSig	coding					
6921	ELOC	26947078	WES	Urologic	kidney	renal_cancer_(all_histologies)	"MutSig, Literature-based"	coding					
6921	ELOC	24390350	Pan-cancer	Multiple	multiple	pan-cancer_adult	MutSig	coding					
6925	TCF4	27311963	WGS-WES	Multiple	multiple	pan-cancer_adult	OncodriveFML	coding					
6925	TCF4	27311963	WGS	Multiple	multiple	pan-cancer_adult	OncodriveFML	noncoding					
6925	TCF4	32024818	WGS	Multiple	multiple	pan-cancer_adult	DriverPower	noncoding					
6926	TBX3	29625053	Pan-cancer	Multiple	multiple	pan-cancer_adult	PanSoftWare	coding	"oncogene, TSG"			0	0
6926	TBX3	29622464	WES	Gynecologic	"pan-gynecological and breast"	"pan-gynecological and breast"	"MutSigCV, 20/20"	coding	"oncogene, TSG"			0	0
6926	TBX3	23000897	WES	Gynecologic	breast	breast_cancer	MuSiC	coding	"oncogene, TSG"			0	0
6926	TBX3	26451490	WES	Gynecologic	breast	breast_cancer	MutSig	coding	"oncogene, TSG"			0	0
6926	TBX3	14993899	"Canonical Cancer Driver"	Multiple	multiple		-	NA	"oncogene, TSG"			0	0
6926	TBX3	24132290	Pan-cancer	Multiple	multiple	pan-cancer_adult	MuSiC	coding	"oncogene, TSG"			0	0
6926	TBX3	24390350	Pan-cancer	Multiple	multiple	pan-cancer_adult	MutSig	coding	"oncogene, TSG"			0	0
6926	TBX3	27135926	WGS	Gynecologic	breast	breast_cancer	Paper-specific	coding	"oncogene, TSG"			0	0
6926	TBX3	27161491	"Gene Panel"	Gynecologic	breast	breast_cancer	Recurrence-based	coding	"oncogene, TSG"			0	0
6926	TBX3	22722201	WES	Gynecologic	breast	breast_cancer	Greenman-based	coding	"oncogene, TSG"			0	0
6926	TBX3	26099045	WGS	Gynecologic	breast	breast_cancer	"Recurrence-based, Literature-based"	coding	"oncogene, TSG"			0	0
6927	HNF1A	14993899	"Canonical Cancer Driver"	Multiple	multiple		-	NA	TSG	TSG		0	1
6927	HNF1A	22561517	WES	"Developmental gastrointestinal"	hepatobiliary	hepatocellular_carcinoma	Recurrence-based	coding	TSG	TSG		0	1
6927	HNF1A	23539594	"Canonical Cancer Driver"	Multiple	multiple		-	NA	TSG	TSG		0	1
6928	HNF1B	21804550	WES	"Hematologic and lymphatic"	blood	diffuse_large_B-cell_lymphoma	Paper-specific	coding					
6929	TCF3	14993899	"Canonical Cancer Driver"	Multiple	multiple		-	NA	"oncogene, TSG, fusion"			0	0
6929	TCF3	29489754	Pan-cancer	Multiple	multiple	pan-cancer_paediatric	MuSiC	coding	"oncogene, TSG, fusion"			0	0
6929	TCF3	30926794	WGS	"Hematologic and lymphatic"	blood	"burkitt lymphoma"	IntOGen	coding	"oncogene, TSG, fusion"			0	0
6929	TCF3	29489755	Pan-cancer	Multiple	multiple	pan-cancer_paediatric	"GRIN, MutSig"	coding	"oncogene, TSG, fusion"			0	0
6929	TCF3	27311963	WGS-WES	Multiple	multiple	pan-cancer_adult	OncodriveFML	coding	"oncogene, TSG, fusion"			0	0
6929	TCF3	31558468	WGS	"Hematologic and lymphatic"	blood	"burkitt lymphoma"	"MutSigCV, HotNet2, Literature-based"	coding	"oncogene, TSG, fusion"			0	0
6929	TCF3	31558468	WGS	"Hematologic and lymphatic"	blood	"burkitt lymphoma"	"MutSigCV, HotNet2, Literature-based"	noncoding	"oncogene, TSG, fusion"			0	0
6932	TCF7	27149842	WES	"Core gastrointestinal"	colorectal	colorectal_adenocarcinoma	MutSig	coding					
6932	TCF7	29489755	Pan-cancer	Multiple	multiple	pan-cancer_paediatric	"GRIN, MutSig"	coding					
6934	TCF7L2	29625053	Pan-cancer	Multiple	multiple	pan-cancer_adult	PanSoftWare	coding	"oncogene, fusion"			1	0
6934	TCF7L2	22810696	WES	"Core gastrointestinal"	colorectal	colorectal_adenocarcinoma	MutSig	coding	"oncogene, fusion"			1	0
6934	TCF7L2	22810696	WES	"Core gastrointestinal"	colorectal	colorectal_adenocarcinoma	MutSig	coding	"oncogene, fusion"			1	0
6934	TCF7L2	14993899	"Canonical Cancer Driver"	Multiple	multiple		-	NA	"oncogene, fusion"			1	0
6934	TCF7L2	27149842	WES	"Core gastrointestinal"	colorectal	colorectal_adenocarcinoma	MutSig	coding	"oncogene, fusion"			1	0
6934	TCF7L2	24390350	Pan-cancer	Multiple	multiple	pan-cancer_adult	MutSig	coding	"oncogene, fusion"			1	0
6934	TCF7L2	29622466	WES	"Core gastrointestinal"	pan-gastric	pan-gastric	MutSig2CV	coding	"oncogene, fusion"			1	0
6934	TCF7L2	27311963	WGS-WES	Multiple	multiple	pan-cancer_adult	OncodriveFML	coding	"oncogene, fusion"			1	0
6934	TCF7L2	22895193	WES	"Core gastrointestinal"	colorectal	colorectal_adenocarcinoma	Wood-based	coding	"oncogene, fusion"			1	0
6935	ZEB1	26192916	WGS-WES	"Hematologic and lymphatic"	blood	cutaneous_T_cell_lymphoma	MuSiC	coding	oncogene			1	0
6935	ZEB1	14993899	"Canonical Cancer Driver"	Multiple	multiple		-	NA	oncogene			1	0
6935	ZEB1	26437031	"WGS-WES-Gene Panel"	"Hematologic and lymphatic"	blood	T-cell_leukemia/lymphoma	MutSig	coding	oncogene			1	0
6935	ZEB1	28352668	"WES-Gene Panel"	Endocrine	parathyroid_gland	parathyroid_carcinoma	"Recurrence-based, Literature-based"	coding	oncogene			1	0
6935	ZEB1	27058444	WGS-WES	"Core gastrointestinal"	esophagus	esophageal_squamous_carcinoma	MutSig	coding	oncogene			1	0
6938	TCF12	29625053	Pan-cancer	Multiple	multiple	pan-cancer_adult	PanSoftWare	coding					
6938	TCF12	26061751	WES	"Soft tissue"	brain	low_grade_glioma	MutSig	coding					
6938	TCF12	26824661	WGS-WES	"Soft tissue"	brain	pan-glioma	MutSig	coding					
6943	TCF21	27311963	WGS	Multiple	multiple	pan-cancer_adult	OncodriveFML	noncoding					
6954	TCP11	26451490	WES	Gynecologic	breast	breast_cancer	MutSig	coding					
6996	TDG	20668451	"Gene Panel"	Thoracic	lung	lung_cancer_(all_histologies)	Wood-based	coding					
7006	TEC	14993899	"Canonical Cancer Driver"	Multiple	multiple		-	NA	"oncogene, fusion"			1	0
7006	TEC	26258847	"WES-Gene Panel"	"Hematologic and lymphatic"	blood	cutaneous_T_cell_lymphoma	Recurrence-based	coding	"oncogene, fusion"			1	0
7009	TMBIM6	27311963	WGS	Multiple	multiple	pan-cancer_adult	OncodriveFML	noncoding					
7011	TEP1	25501392	Pan-cancer	Multiple	multiple	pan-cancer_adult	HOTNET2	coding					
7015	TERT	28297679	WES	"Developmental gastrointestinal"	hepatobiliary	cholangiocarcinoma	MutSig	coding	"oncogene, TSG"		Oncogene	1	0
7015	TERT	27064257	WGS	"Developmental gastrointestinal"	hepatobiliary	"hepatocellular_carcinoma, cholangiocarcinoma"	Literature-based	noncoding	"oncogene, TSG"		Oncogene	1	0
7015	TERT	27064257	WGS	"Developmental gastrointestinal"	hepatobiliary	"hepatocellular_carcinoma, cholangiocarcinoma"	Literature-based	coding	"oncogene, TSG"		Oncogene	1	0
7015	TERT	14993899	"Canonical Cancer Driver"	Multiple	multiple		-	NA	"oncogene, TSG"		Oncogene	1	0
7015	TERT	30107175	"WES-Gene Panel"	Endocrine	thyroid	hurthle_cell_carcinoma	"MutSig2CV, Recurrence-based"	noncoding	"oncogene, TSG"		Oncogene	1	0
7015	TERT	28467829	WGS	Skin	skin	melanoma	OncodriveFML	noncoding	"oncogene, TSG"		Oncogene	1	0
7015	TERT	29354286	WGS	Multiple	multiple	pan-cancer_adult	ncDriver	noncoding	"oncogene, TSG"		Oncogene	1	0
7015	TERT	28667006	WGS	"Developmental gastrointestinal"	hepatobiliary	cholangiocarcinoma	Recurrence-based	noncoding	"oncogene, TSG"		Oncogene	1	0
7015	TERT	28362259	WGS	Multiple	multiple	pan-cancer_adult	ncdDetect	noncoding	"oncogene, TSG"		Oncogene	1	0
7015	TERT	29489755	Pan-cancer	Multiple	multiple	pan-cancer_paediatric	"GRIN, MutSig"	coding	"oncogene, TSG"		Oncogene	1	0
7015	TERT	27311963	WGS	Multiple	multiple	pan-cancer_adult	OncodriveFML	noncoding	"oncogene, TSG"		Oncogene	1	0
7015	TERT	31320640	WGS-WES	Skin	skin	mucosal_melanoma	"OncodriveFM, OncodriveClust, OncodriveFML, MuSiC2, 20/20+, dNdScv, MutSigCV, Literature-based"	noncoding	"oncogene, TSG"		Oncogene	1	0
7015	TERT	32025015	WGS	Multiple	multiple	pan-cancer_adult	"ActiveDriverWGS, CompositeDriver, DriverPower, dNdScv, ExInAtor, LARVA, MutSig, NBR, ncdDetect, ncDriver, OncodriveFML, regDriver"	noncoding	"oncogene, TSG"		Oncogene	1	0
7015	TERT	32494066	"Canonical Cancer Driver"	Multiple	multiple			NA	"oncogene, TSG"		Oncogene	1	0
7015	TERT	26343386	"WGS-WES-Gene Panel"	Skin	skin	desmoplastic_melanoma	"Recurrence-based, Literature-based"	coding	"oncogene, TSG"		Oncogene	1	0
7015	TERT	32024818	WGS	Multiple	multiple	pan-cancer_adult	DriverPower	noncoding	"oncogene, TSG"		Oncogene	1	0
7015	TERT	25362482	WES	"Developmental gastrointestinal"	hepatobiliary	hepatocellular_carcinoma	MutSig	coding	"oncogene, TSG"		Oncogene	1	0
7015	TERT	30755618	WGS	Urologic	bladder	bladder_cancer	Recurrence-based	noncoding	"oncogene, TSG"		Oncogene	1	0
7015	TERT	31954095	WGS	Multiple	multiple	pan-cancer_adult	ActiveDriverWGS	noncoding	"oncogene, TSG"		Oncogene	1	0
7020	TFAP2A	27311963	WGS-WES	Multiple	multiple	pan-cancer_adult	OncodriveFML	coding					
7023	TFAP4	29489754	Pan-cancer	Multiple	multiple	pan-cancer_paediatric	MuSiC	coding					
7023	TFAP4	30926794	WGS	"Hematologic and lymphatic"	blood	"burkitt lymphoma"	IntOGen	coding					
7023	TFAP4	31558468	WGS	"Hematologic and lymphatic"	blood	"burkitt lymphoma"	"MutSigCV, HotNet2, Literature-based"	coding					
7023	TFAP4	31558468	WGS	"Hematologic and lymphatic"	blood	"burkitt lymphoma"	"MutSigCV, HotNet2, Literature-based"	noncoding					
7027	TFDP1	27087322	WGS	Urologic	prostate	prostate_cancer	Recurrence-based	coding					
7027	TFDP1	27311963	WGS-WES	Multiple	multiple	pan-cancer_adult	OncodriveFML	coding					
7027	TFDP1	23583981	WGS-WES	"Soft tissue"	brain	paediatric_low_grade_glioma	"MuSiC, Paper-specific"	coding					
7030	TFE3	14993899	"Canonical Cancer Driver"	Multiple	multiple		-	NA	"oncogene, fusion"			1	0
7038	TG	27236916	"WES-Gene Panel"	Endocrine	thyroid	papillary_thyroid_cancer	Recurrence-based	coding					
7039	TGFA	26824661	WGS-WES	"Soft tissue"	brain	pan-glioma	MutSig	coding					
7046	TGFBR1	26909576	WGS	"Developmental gastrointestinal"	pancreas	pancreatic_cancer_(all_histologies)	"HOTNET2, OncodriveFM, MutSig"	coding					
7046	TGFBR1	28522256	WES	"Core gastrointestinal"	stomach	diffuse_gastric_adenocarcinoma	MutSig	coding					
7046	TGFBR1	26806338	"WES-Gene Panel"	"Core gastrointestinal"	small_intestine	ampullary_adenocarcinoma	Recurrence-based	coding					
7048	TGFBR2	26909576	WGS	"Developmental gastrointestinal"	pancreas	pancreatic_cancer_(all_histologies)	"HOTNET2, OncodriveFM, MutSig"	coding	TSG			0	1
7048	TGFBR2	29625053	Pan-cancer	Multiple	multiple	pan-cancer_adult	PanSoftWare	coding	TSG			0	1
7048	TGFBR2	23103869	WES	"Developmental gastrointestinal"	pancreas	pancreatic_ductal_adenocarcinoma	MuSiC	coding	TSG			0	1
7048	TGFBR2	22810696	WES	"Core gastrointestinal"	colorectal	colorectal_adenocarcinoma	MutSig	coding	TSG			0	1
7048	TGFBR2	25631445	WES	"Head and neck"	head_and_neck	squamous_head_and_neck_cancer	MutSig	coding	TSG			0	1
7048	TGFBR2	28548104	WGS	"Core gastrointestinal"	esophagus	esophageal_squamous_carcinoma	MutSig	coding	TSG			0	1
7048	TGFBR2	30718927	WGS-WES	"Core gastrointestinal"	esophagus	esophageal_adenocarcinoma	"dNdScv, ActiveDriverWGS, MutSig2CV, OncodriveFM, OncodriveClust, eDriver, eDriver3D"	coding	TSG			0	1
7048	TGFBR2	14993899	"Canonical Cancer Driver"	Multiple	multiple		-	NA	TSG			0	1
7048	TGFBR2	26804919	WES	"Core gastrointestinal"	small_intestine	ampullary_adenocarcinoma	MutSig	coding	TSG			0	1
7048	TGFBR2	18772397	WES	"Developmental gastrointestinal"	pancreas	pancreatic_ductal_adenocarcinoma	Wood-based	coding	TSG			0	1
7048	TGFBR2	29945994	WES	"Core gastrointestinal"	stomach	gastric_adenocarcinoma	Recurrence-based	coding	TSG			0	1
7048	TGFBR2	28667006	"WGS-WES-Gene Panel"	"Developmental gastrointestinal"	hepatobiliary	cholangiocarcinoma	"MutSigCV, IntOGen"	coding	TSG			0	1
7048	TGFBR2	24132290	Pan-cancer	Multiple	multiple	pan-cancer_adult	MuSiC	coding	TSG			0	1
7048	TGFBR2	24390350	Pan-cancer	Multiple	multiple	pan-cancer_adult	MutSig	coding	TSG			0	1
7048	TGFBR2	29622466	WES	"Core gastrointestinal"	pan-gastric	pan-gastric	MutSig2CV	coding	TSG			0	1
7048	TGFBR2	27311963	WGS-WES	Multiple	multiple	pan-cancer_adult	OncodriveFML	coding	TSG			0	1
7048	TGFBR2	32025015	WGS	Multiple	multiple	pan-cancer_adult	"ActiveDriverWGS, CompositeDriver, DriverPower, dNdScv, ExInAtor, LARVA, MutSig, NBR, ncdDetect, ncDriver, OncodriveFML, regDriver"	coding	TSG			0	1
7048	TGFBR2	26154128	"WES-Gene Panel"	"Developmental gastrointestinal"	pancreas	pancreatic_ductal_adenocarcinoma	Recurrence-based	coding	TSG			0	1
7048	TGFBR2	28810144	"WES plus targeted deep resequencing"	"Developmental gastrointestinal"	pancreas	pancreatic_ductal_adenocarcinoma	MutSig	coding	TSG			0	1
7048	TGFBR2	28112728	WGS	Gynecologic	cervix	cervical_cancer_(all_histologies)	MutSig	coding	TSG			0	1
7048	TGFBR2	28052061	WGS-WES	"Core gastrointestinal"	esophagus	esophageal_(squamous_and_adenocarcinoma)	MutSig	coding	TSG			0	1
7048	TGFBR2	24816253	WGS	"Core gastrointestinal"	stomach	gastric_adenocarcinoma	Youn-based	coding	TSG			0	1
7048	TGFBR2	26939876	"Gene Panel"	Gynecologic	breast	triple_negative_breast_cancer	"Recurrence-based, Paper-specific"	coding	TSG			0	1
7048	TGFBR2	26806338	"WES-Gene Panel"	"Core gastrointestinal"	small_intestine	ampullary_adenocarcinoma	Recurrence-based	coding	TSG			0	1
7049	TGFBR3	28452984	WES	"Hematologic and lymphatic"	blood	chronic_myeloid_leukemia	"Recurrence-based, Literature-based"	coding					
7050	TGIF1	29625053	Pan-cancer	Multiple	multiple	pan-cancer_adult	PanSoftWare	coding					
7050	TGIF1	27149842	WES	"Core gastrointestinal"	colorectal	colorectal_adenocarcinoma	MutSig	coding					
7050	TGIF1	29622466	WES	"Core gastrointestinal"	pan-gastric	pan-gastric	MutSig2CV	coding					
7051	TGM1	27325650	WES	Urologic	penis	penile_squamous_cancer	"IntOGen, Literature-based"	coding					
7057	THBS1	24816253	WGS	"Core gastrointestinal"	stomach	gastric_adenocarcinoma	Youn-based	coding					
7058	THBS2	28551381	"WES-Gene Panel"	"Core gastrointestinal"	colorectal	colorectal_adenocarcinoma	Recurrence-based	coding					
7062	TCHH	24120142	WES	"Soft tissue"	brain	glioblastoma	"InVEx, MutSig"	coding					
7072	TIA1	29617667	WES	Multiple	multiple	pan-cancer_adult	"MutSigCV, 20/20"	coding					
7073	TIAL1	29617667	WES	Multiple	multiple	pan-cancer_adult	"MutSigCV, 20/20"	coding					
7080	NKX2-1	14993899	"Canonical Cancer Driver"	Multiple	multiple		-	NA	"oncogene, TSG"			0	0
7080	NKX2-1	29489755	Pan-cancer	Multiple	multiple	pan-cancer_paediatric	"GRIN, MutSig"	coding	"oncogene, TSG"			0	0
